parcelnum2,owner,address,scity,szip,usecode,usedesc,zoning,yearbuilt,numunits,parvaltype,improvval,landval,parval,saleprice,saledate,owntype,owner2,mailadd,careof,mail_addno,mail_addpr,mail_addst,mail_unit,mail_city,mail_state,mail_zip,saddno,saddpref,saddstr,sunit,address_so,legaldesc,census_tra,census_blo,recrdarean,sqft,lbcs_activ,lbcs_acti2,lbcs_funct,lbcs_func2,lbcs_struc,lbcs_stru2,lbcs_site,lbcs_site_,lbcs_owner,lbcs_owne2,apn,taxrateare,taxratecit,agencyclas,agencyname,agencytype,usecode_2,roll_year,roll_persp,roll_fixtu,roll_homeo,roll_reale,roll_pers2,roll_fixt2,roll_landb,roll_impba,spatialcha,parcelcrea,parceltype,assr_map,assr_index,qualitycla,qualitycl2,designtype,designtyp2,yearbuilt2,effectivey,effective2,bedrooms1,bathrooms1,units2,bedrooms2,bathrooms2,sqftmain2,tra,agency_num,land_roll_,imp_curren,tax_stat_k,year_sold_,hazard_cit,hazard_inf,partial_in,doc_reason,pp_key,pp_value,pp_exempti,fixture_va,num_howmow,homeowner_,real_estat,last_sale_,recording_,land_base_,imp_base_y,land_base2,imp_base_v,cluster_lo,cluster_ty,cluster_ap,land_reaso,impairment,ddt_amount,landlord_r,landlord_u,document_k,document_n,sale_two_a,sale_two_d,sale_three,sale_thre2,bd1_subpar,bd1_design,bd1_qualit,bd1_bedroo,bd1_baths,bd1_year_c,bd1_unit_c,bd1_rcn_ma,bd2_subpar,bd2_design,bd2_qualit,bd2_year_b,bd2_units,bd2_bedroo,bd2_baths,bd2_square,bd2_year_c,bd2_unit_c,bd2_rcn_ma,bd3_subpar,bd3_year_b,bd3_units,bd3_bedroo,bd3_baths,bd3_square,bd3_year_c,bd3_unit_c,bd3_rcn_ma,bd4_subpar,bd4_year_b,bd4_units,bd4_bedroo,bd4_baths,bd4_square,bd4_year_c,bd4_unit_c,bd4_rcn_ma,bd5_subpar,bd5_year_b,bd5_units,bd5_bedroo,bd5_baths,bd5_square,bd5_year_c,bd5_unit_c,bd5_rcn_ma,ll_gisacre,ll_gissqft,lat2,lon2,geometry
5524003017,J B S INVESTMENT INC,823 N HIGHLAND AVE,LOS ANGELES,90038-3416,1100,Commercial Stores,LAC2,1948,1,CURRENT,77362,101622,178984,0,NA,NA,NA,819 N HIGHLAND AVE,NA,00819,N,HIGHLAND AVE,NA,LOS ANGELES,CA,90038,823,N,HIGHLAND,NA,county;accuzip,TRACT # 4608 LOT 233,06037191902,060371919022,5000,5000,2100,Shopping,2100,Retail sales or service,2200,Store or shop building,6000,Developed site with buildings,NA,NA,5524-003-017,00067,LOS ANGELES,NA,NA,NA,11,2020,0,0,0,0,0,0,1975,1975,NA,NA,0,5524-003,5524-NDX,D5B,NA,1101,NA,NA,1948,NA,0,0,NA,NA,NA,NA,00067,000000,2022,2022,0,0000,NA,0000000000,000,NA,NA,0,0,0,0,0,0,1,NA,1975,1975,44000,33500,25,6,55,B,00000,0,1993,1,0,0000000,0,NA,0,NA,0101,1101,D5B,0,0,0,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.13333,5810,34.085975,-118.338929,"list(list(c(-118.338737438701, -118.339121436914, -118.339121176729, -118.338737245307, -118.338737438701, 34.0860442296728, 34.0860432665838, 34.0859058720469, 34.0859068624271, 34.0860442296728)))"
5532006040,"ONG,SIMON L AND KHAM S TRS SIMON L AND KHAM S ONG TRUST",1213 N HIGHLAND AVE,LOS ANGELES,90038-1206,1700,Commercial Office Buildings,LAC2,1948,0,CURRENT,1539236,865839,2405075,9,NA,3,NA,20218 VIA MADRIGAL,NA,20218,NA,VIA MADRIGAL,NA,PORTER RANCH,CA,91326,1213,N,HIGHLAND,NA,county;accuzip,TR=3569 EX OF ST LOTS 10 AND 11 EX OF STS LOT 12 AND ALL LOTS 14 AND 15,06037191901,060371919011,3948,3948,2300,Office,2000,General sales or services,2100,Office or bank building,6000,Developed site with buildings,NA,NA,5532-006-040,00067,LOS ANGELES,NA,NA,NA,17,2020,0,0,0,0,0,0,1993,1993,NA,NA,0,5532-006,5532-NDX,DX,DX,1920,1700,1948,1955,2011,0,0,0,0,0,6404,00067,000000,2022,2022,0,0000,NA,0000000000,000,U,NA,0,0,0,0,0,0,1,NA,1993,1993,530000,1094000,25,6,55,9,00000,9,0,0,1,1297985,0,NA,0,NA,0103,1920,DX,0,0,1985,0,0,0202,1700,DX,1948,0,0,0,6404,1974,0,0,0303,1923,2,6,6,3222,1988,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.5963,25986,34.092874,-118.339080,"list(list(c(-118.338776087442, -118.338776871943, -118.338777858227, -118.338778877544, -118.339158713884, -118.339446299609, -118.339445345259, -118.339444357884, -118.339156707153, -118.339155711888, -118.339007080821, -118.338808906064, -118.338776087442, 34.0926709435012, 34.0927830009159, 34.0929203934608, 34.093057785914, 34.0930570266567, 34.0930564694592, 34.0929190768308, 34.0927816842954, 34.0927822691482, 34.0926428157033, 34.0926430663454, 34.0926434002505, 34.0926709435012)))"
5546014016,MAEZRA LLC,6507 DE LONGPRE AVE,LOS ANGELES,90028-7802,1700,Commercial Office Buildings,LAC2,1948,0,CURRENT,1179421,3216605,4396026,9,NA,3,NA,2658 GRIFFITH PARK BLVD UNIT 159,NA,02658,NA,GRIFFITH PARK BLVD,UNIT 159,LOS ANGELES,CA,90039,6507,NA,DE LONGPRE,NA,county;accuzip,LANDER TRACT NO 2 LOT 7,06037190802,060371908022,4320,4320,2300,Office,2000,General sales or services,2100,Office or bank building,6000,Developed site with buildings,NA,NA,5546-014-016,00200,LOS ANGELES,NA,NA,NA,17,2020,0,0,0,0,0,0,2018,2018,NA,NA,0,5546-014,5546-NDX,D7B,NA,3010,NA,NA,1985,NA,0,0,NA,NA,NA,NA,00200,000000,2022,2022,0,0000,NA,0000000000,000,S,NA,0,0,0,0,0,0,1,NA,2018,2018,3000000,1100000,25,6,55,T,00000,9,1999,5,1,0770732,0,NA,0,NA,0101,3010,D7B,0,0,1976,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.16515,7197,34.096430,-118.330615,"list(list(c(-118.330535015994, -118.330536514237, -118.330695058841, -118.330693559929, -118.330535015994, 34.0962244654766, 34.0966366473811, 34.0966356931496, 34.0962235387287, 34.0962244654766)))"
5546014052,1400 CAHUENGA JV LLC,1400 N CAHUENGA BLVD,LOS ANGELES,90028-8126,1810,Commercial Hotel & Motels,LAC4,NA,0,CURRENT,23241350,18045160,41286510,16500165,NA,3,NA,350 W HUBBARD ST STE 440,NA,00350,W,HUBBARD ST,STE 440,CHICAGO,IL,60654,1400,N,CAHUENGA,NA,county;accuzip,LANDER TRNO. 2 (EX OF ST) LOT 15 AND (EX OF ST) LOTS 14 AND 16,06037190802,060371908022,0,NA,1200,Transient living,1300,"Hotels, motels, or other accommodation services",1330,"Hotels, motels, and tourist courts",6000,Developed site with buildings,NA,NA,5546-014-052,00200,LOS ANGELES,NA,NA,NA,18,2020,0,0,0,0,0,0,2017,2020,NA,NA,0,5546-014,5546-NDX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00200,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2017,2020,16500000,22300000,25,6,55,T,00000,16500165,0,0,1,0984018,0,NA,0,NA,0000,NA,NA,0,0,0,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.46353,20200,34.096442,-118.329142,"list(list(c(-118.32891173737, -118.328912785359, -118.32907195758, -118.329230502326, -118.329359815347, -118.329359172029, -118.329369081078, -118.329366976731, -118.329229010489, -118.329149738505, -118.329149792624, -118.329070520519, -118.328944346102, -118.328911391367, -118.32891173737, 34.0963631955647, 34.0966462271067, 34.0966452733031, 34.096644348472, 34.0966435852437, 34.0965474102583, 34.0965473558738, 34.0962313523273, 34.0962321665279, 34.096232628967, 34.0962463683532, 34.0962468032617, 
34.0962475851477, 34.0962752909701, 34.0963631955647)))"
5534005004,"FADLON,ISACK AND",6235 SANTA MONICA BLVD,LOS ANGELES,90038-1703,1200,Commercial Store Combination,LAC2,1939,0,CURRENT,804537,2475514,3280051,2650026,NA,3,"AMZALEG,ORNA",8425 W 3RD ST STE 405,NA,08425,W,3RD ST,STE 405,LOS ANGELES,CA,90048,6235,NA,SANTA MONICA,NA,county;accuzip,THE BANNER TRACT NO 2 E 10 FT EX OF ST OF LOT 3 AND W 45 FT EX OF ST OF LOT 4,06037190801,060371908011,10113,10113,2100,Shopping,2100,Retail sales or service,2000,Commercial buildings and other specialized structures,6000,Developed site with buildings,NA,NA,5534-005-004,00067,LOS ANGELES,NA,NA,NA,12,2020,0,0,0,0,0,0,2008,2008,NA,NA,0,5534-005,5534-NDX,C6B,NA,3100,NA,NA,1970,NA,0,0,NA,NA,NA,NA,00067,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2008,2008,2000000,650000,25,6,55,T,00000,2650026,2014,0,1,0951942,0,NA,0,NA,0101,3100,C6B,0,0,2009,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.17662,7697,34.091041,-118.325809,"list(list(c(-118.325867229754, -118.325900295456, -118.325898629961, -118.325865568646, -118.325717007198, -118.325718605804, -118.325867229754, 34.0912335417281, 34.0912334803803, 34.0908487779868, 34.0908488668013, 34.0908492108205, 34.0912339133968, 34.0912335417281)))"
5546025001,PO SUNSET LLC,6200 W SUNSET BLVD,LOS ANGELES,90028-8701,0556,Residential Five or more apartments,LAC4,NA,0,CURRENT,0,30917016,30917016,30000300,NA,3,NA,1780 S POST OAK LN,C/O THE HANOVER COMPANY,01780,S,POST OAK LN,NA,HOUSTON,TX,77056,6200,W,SUNSET,NA,county;accuzip,COLEGROVE LOT COM AT SW COR OF SUNSET BLVD AND EL CENTRO AVE TH W 198.36 FT TH S 272.5 FT TH E 198.27 FT TH N 272.5 FT TO BEG PART OF LOT BLK 1,06037190801,060371908012,0,NA,1100,Household,1100,Private household,1200,Multifamily structures,6000,Developed site with buildings,NA,NA,5546-025-001,00200,LOS ANGELES,NA,NA,NA,05,2020,0,0,0,0,0,0,2020,2020,NA,NA,0,5546-025,5546-NDX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00200,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2020,2020,30000000,0,23,4,07,T,00000,30000300,2009,1,1,1270686,0,NA,0,NA,0000,NA,NA,0,0,0,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,1.24194,54122,34.097496,-118.324145,"list(list(c(-118.323815422319, -118.323817962996, -118.324474016726, -118.324472528809, -118.324471074043, -118.323815422319, 34.0971235954369, 34.0978729153854, 34.0978688541226, 34.0974942084773, 34.0971195902272, 34.0971235954369)))"
5546026037,CH PALLADIUM LLC,6215 W SUNSET BLVD,LOS ANGELES,90028-8704,6500,Recreational Athletic & Amusement Facilities,LAC4,1940,0,CURRENT,18955181,21087571,40042752,9,NA,3,NA,2200 BISCAYNE BLVD,NA,02200,NA,BISCAYNE BLVD,NA,MIAMI,FL,33137,6215,W,SUNSET,NA,county;accuzip,"TR=11421 LAND DESC IN DOC0957424,062713 POR OF LOT 2",06037191000,060371910003,70376,70376,7000,Leisure,5300,"Amusement, sports, or recreation establishment",3000,Public assembly structures,6000,Developed site with buildings,NA,NA,5546-026-037,00200,LOS ANGELES,NA,NA,NA,65,2020,0,0,0,0,0,0,2013,2013,NA,NA,0,5546-026,5546-NDX,CX,NA,6500,NA,NA,1975,NA,0,0,NA,NA,NA,NA,00200,000000,2022,2022,0,0000,NA,0000000000,000,S,NA,0,0,0,0,0,0,1,NA,2013,2013,18172080,16335700,28,6,10,9,00000,9,0,0,1,0957425,0,NA,0,NA,0101,6500,CX,0,0,0,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,1.67836,73141,34.098495,-118.324330,"list(list(c(-118.324800888314, -118.323885816109, -118.32385302401, -118.323858565081, -118.324805720349, -118.324800888314, 34.0981416090697, 34.0981473051035, 34.0981749816372, 34.0988487536372, 34.0988429306841, 34.0981416090697)))"
5546028026,HOLLYWOOD MEDIA CENTER LLC,1611 N EL CENTRO AVE,LOS ANGELES,90028-6458,1200,Commercial Store Combination,LAC4,1924,8,CURRENT,102304,236221,338525,225002,NA,3,NA,0 PO BOX 1430,NA,00000,NA,PO BOX 1430,NA,HOLLYWOOD,CA,90078,1611,N,EL CENTRO,NA,county;accuzip,TRACT NO 3827 LOT 14,06037191000,060371910003,3460,3460,2100,Shopping,2100,Retail sales or service,2000,Commercial buildings and other specialized structures,6000,Developed site with buildings,NA,NA,5546-028-026,00200,LOS ANGELES,NA,NA,NA,12,2020,210,0,0,0,0,0,1998,1998,NA,NA,0,5546-028,5546-NDX,D5,NA,1200,NA,NA,1927,NA,2,8,NA,NA,NA,NA,00200,000000,2022,2022,0,0000,NA,0000000000,000,A,5,210,0,0,0,0,0,1,NA,1998,1998,157000,68000,28,6,34,T,00000,225002,2014,8,1,1374788,0,NA,0,NA,0101,1200,D5,2,8,0,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.08992,3919,34.100234,-118.323966,"list(list(c(-118.323835778293, -118.32383689713, -118.324095860241, -118.324094740975, -118.323835778293, 34.1001662727565, 34.1003036634096, 34.1003020237918, 34.1001646314252, 34.1001662727565)))"
5546026038,CH PALLADIUM LLC,6215 W SUNSET BLVD,LOS ANGELES,90028-8704,2700,Commercial Parking Lots (Commercial Use Properties),LAC4,1938,0,CURRENT,104431,23529921,23634352,9,NA,3,NA,2200 BISCAYNE BLVD,C/O SHARON CHISTENBURY,02200,NA,BISCAYNE BLVD,NA,MIAMI,FL,33137,6215,W,SUNSET,NA,county;accuzip,"TR=11421 LAND DESC IN DOC 0957423,062713 POR OF LOT 2 AND ALL OF LOT 3",06037191000,060371910003,81488,81488,5210,"Vehicular parking, storage, etc.",2000,General sales or services,5200,Automobile parking facilities,5000,Developed site with nonbuilding structures,NA,NA,5546-026-038,00200,LOS ANGELES,0,NA,NA,27,2020,0,0,0,0,0,0,2013,2013,NA,NA,0,5546-026,5546-NDX,NA,NA,2700,NA,NA,1938,NA,0,0,NA,NA,NA,NA,00200,000000,2022,2022,0,0000,NA,0000000000,000,S,NA,0,0,0,0,0,0,1,NA,2013,2013,20277370,90000,28,6,10,9,00000,9,0,0,1,0957423,0,NA,0,NA,0101,2700,NA,0,0,0,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,1.86922,81459,34.099061,-118.324388,"list(list(c(-118.324800888314, -118.324805720349, -118.323858565081, -118.323860083273, -118.323861395555, -118.323865330939, -118.323898600921, -118.324427101718, -118.324423004246, -118.324421611284, -118.325023899374, -118.325017984102, -118.324984747501, -118.324800888314, 34.0981416090697, 34.0988429306841, 34.0988487536372, 34.0990332440618, 34.0991928389994, 34.099671239114, 34.099698519441, 34.0996951836302, 34.0991928771789, 34.0990297926223, 34.0990260370162, 34.0981677166482, 34.0981404640204, 
34.0981416090697)))"
5546005007,ONNI 6381 HOLLYWOOD BLVD LLC,1724 N CAHUENGA BLVD,LOS ANGELES,90028-5102,3300,"Industrial Warehousing, Distribution, Storage",LAC4,1915,0,CURRENT,10305,3227678,3237983,12642126,NA,3,NA,815 W JAMES M WOOD BLVD STE 801,C/O OMNI CAPITAL LLC,00815,W,JAMES M WOOD BLVD,STE 801,LOS ANGELES,CA,90015,1724,N,CAHUENGA,NA,county;accuzip,HOLLYWOOD N 25 FT EX OF ST OF LOT 9 BLK 20,06037190201,060371902011,11975,11975,3120,Primarily goods storage or handling,3600,Warehouse and storage services,2700,Warehouse or storage facility,6000,Developed site with buildings,NA,NA,5546-005-007,00200,LOS ANGELES,NA,NA,NA,33,2020,0,0,0,0,0,0,2020,2020,NA,NA,0,5546-005,5546-NDX,CX,NA,3300,NA,NA,1915,NA,0,0,NA,NA,NA,NA,00200,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2020,2020,3131945,10000,28,6,34,T,00000,12642126,0,0,1,1420489,0,NA,0,NA,0101,3300,CX,0,0,1972,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.09835,4286,34.102423,-118.329134,"list(list(c(-118.328850103989, -118.328850407391, -118.329416912473, -118.329416608608, -118.328850103989, 34.1023900995765, 34.1024587964337, 34.1024551708693, 34.1023864740153, 34.1023900995765)))"
5547015013,6614 HOLLYWOOD BLVD LLC,6614 HOLLYWOOD BLVD,LOS ANGELES,90028-6208,1210,Commercial Store Combination,LAC4,1917,0,CURRENT,1450499,1566542,3017041,2600026,NA,3,NA,1745 BROADWAY 18TH FL,C/O SKP LLP-CATHERINE ANTA,01745,NA,BROADWAY,18TH FL,NEW YORK,NY,10019,6614,NA,HOLLYWOOD,NA,county;accuzip,SUB OF A PORTION OF RANCHO LA BREA W 20 FT OF E 157.61 FT OF N 120 FT OF LOT 1,06037190700,060371907001,4800,4800,2100,Shopping,2100,Retail sales or service,2000,Commercial buildings and other specialized structures,6000,Developed site with buildings,NA,NA,5547-015-013,00200,LOS ANGELES,NA,NA,NA,12,2020,0,0,0,0,0,0,2013,2013,NA,NA,0,5547-015,5547-NDX,CX,NA,1211,NA,NA,2000,NA,0,0,NA,NA,NA,NA,00200,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2013,2013,1350000,1250000,28,6,34,T,00000,2600026,0,0,1,0007605,0,NA,0,NA,0101,1211,CX,0,0,1978,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.05505,2399,34.101273,-118.333731,"list(list(c(-118.333696767285, -118.333698688959, -118.333764412225, -118.333764750801, -118.333762830932, -118.333761245402, -118.333696767285, 34.1011086402025, 34.1014383820306, 34.1014379590377, 34.1014379563886, 34.1011082145568, 34.101108224072, 34.1011086402025)))"
5547015028,HOLLYWOOD KRESS LLC,6622 1/2 HOLLYWOOD BLVD,LOS ANGELES,90028-6208,1202,Commercial Store Combination,LAC4,1917,3,CURRENT,1740601,2436842,4177443,10400104,NA,3,NA,1675 BROADWAY 20TH FL,"C/O SKP LLP, JILL HAY",01675,NA,BROADWAY,20TH FL,NEW YORK,NY,10019,6622 1/2,NA,HOLLYWOOD,NA,county;accuzip,SUB OF A POR OF RANCHO LA BREA LOT COM AT NW COR OF LOT 1 TH E ON S LINE OF HOLLYWOOD BLVD 47.61 FT TH S PARALLEL WITH W LINE OF SD LOT 120 FT TH N 89âº48' SEE ASSESSOR MAPBOOK FOR MISSING PORTION LOT 1,06037190700,060371907001,5634,5634,2100,Shopping,2100,Retail sales or service,2000,Commercial buildings and other specialized structures,6000,Developed site with buildings,NA,NA,5547-015-028,00200,LOS ANGELES,NA,NA,NA,12,2020,0,0,0,0,0,0,2013,2013,NA,NA,0,5547-015,5547-NDX,C55,C55,1101,1010,1917,1931,1931,0,0,0,0,0,4484,00200,000000,2022,2022,0,0000,NA,0000000000,000,A,5,0,0,0,0,0,0,1,NA,2013,2013,2100000,1500000,28,6,34,T,00000,10400104,2013,3,1,1404623,0,NA,0,NA,0103,1101,C55,0,0,0,0,0,0203,1010,C55,1917,0,0,0,4484,0,0,0,0303,1917,0,0,0,9306,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.33515,14605,34.101103,-118.334013,"list(list(c(-118.33399246815, -118.333994049551, -118.333995974463, -118.334152504621, -118.334153237514, -118.334149681191, -118.334148684264, -118.334148105781, -118.33414717057, -118.333828802389, -118.333829939706, -118.333827871086, -118.333696526301, -118.333696767285, -118.333761245402, -118.333762830932, -118.33399246815, 34.1011067305958, 34.1011067210889, 34.1014364646198, 34.1014354547146, 34.1014354492607, 34.1010432812172, 34.1009333694052, 34.1008697603893, 34.1008697664006, 34.1008717902963, 
34.1010665622424, 34.1010665748055, 34.1010674222616, 34.1011086402025, 34.101108224072, 34.1011082145568, 34.1011067305958)))"
5546006019,NATIONWIDE RP CORPORATION,6425 HOLLYWOOD BLVD,LOS ANGELES,90028-6203,6100,Recreational Theaters,LAC4,1927,0,CURRENT,1628739,1316845,2945584,0,NA,3,NA,0 PO BOX 847,NA,00000,NA,PO BOX 847,NA,CARLSBAD,CA,92018,6425,NA,HOLLYWOOD,NA,county;accuzip,DE LONGPRE BLOCK S 8 FT OF LOT 12 AND ALL OF LOT 13,06037190201,060371902011,136933,136933,6300,"Movies, concerts, or entertainment shows",5110,"Theater, dance, or music establishment",3100,Theater,6000,Developed site with buildings,NA,NA,5546-006-019,00200,LOS ANGELES,NA,NA,NA,61,2020,0,0,0,0,0,0,1975,1975,NA,NA,0,5546-006,5546-NDX,BX,NA,6100,NA,NA,1927,NA,0,0,NA,NA,NA,NA,00200,000000,2022,2022,0,0000,NA,0000000000,000,R,NA,0,0,0,0,0,0,1,NA,1975,1975,570000,705000,28,6,34,B,00000,0,0,0,1,1258519,0,NA,0,NA,0101,6100,BX,0,0,1974,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,1.00337,43726,34.102039,-118.330619,"list(list(c(-118.330294555951, -118.330296632921, -118.330296777625, -118.330943529784, -118.330944706557, -118.330944561684, -118.330940673405, -118.330292749204, -118.330294555951, 34.1020098851437, 34.1023258785023, 34.1023478613654, 34.1023437147032, 34.1023437063402, 34.1023217234786, 34.1017309340633, 34.101735090767, 34.1020098851437)))"
5546006027,NATIONWIDE RP CORPORATION,1715 N CAHUENGA BLVD,LOS ANGELES,90028-5101,2700,Commercial Parking Lots (Commercial Use Properties),LAC4,NA,0,CURRENT,5914,2834744,2840658,2400024,NA,3,NA,0 PO BOX 847,NA,00000,NA,PO BOX 847,NA,CARLSBAD,CA,92018,1715,N,CAHUENGA,NA,county;accuzip,DE LONGPRE BLOCK FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 1,06037190201,060371902011,0,0,5210,"Vehicular parking, storage, etc.",2000,General sales or services,5200,Automobile parking facilities,5000,Developed site with nonbuilding structures,NA,NA,5546-006-027,00200,LOS ANGELES,NA,NA,NA,27,2020,0,0,0,0,0,0,2012,2012,NA,NA,0,5546-006,5546-NDX,NA,NA,2700,NA,NA,0,NA,0,0,NA,NA,NA,NA,00200,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2012,2012,2395000,5000,28,6,34,T,00000,2400024,0,0,1,0259238,0,NA,0,NA,0101,2700,NA,0,0,0,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.41497,18084,34.102258,-118.329912,"list(list(c(-118.329699210404, -118.329711105088, -118.32971929572, -118.329719295035, -118.329718972541, -118.329750698045, -118.32983788692, -118.329838212227, -118.330089256127, -118.330089255503, -118.330088064841, -118.330120040097, -118.330137611214, -118.330136127782, -118.329696539343, -118.329699210404, 34.102475664105, 34.1024758327144, 34.1024759495633, 34.1024757761035, 34.1024264881128, 34.1024262833675, 34.1024257199986, 34.1024751797254, 34.1024735573776, 34.1024733993747, 34.1022922004652, 
34.1022919932259, 34.102291880141, 34.1020658688173, 34.1020687097513, 34.102475664105)))"
5547015014,"PARK,SEON TR SEON PARK TRUST",6616 HOLLYWOOD BLVD,LOS ANGELES,90028-6208,1100,Commercial Stores,LAC4,1994,4,CURRENT,1621527,1091791,2713318,9,NA,3,NA,5508 PASEO DEL LAGO W # C,NA,05508,NA,PASEO DEL LAGO W,# C,LAGUNA WOODS,CA,92637,6616,NA,HOLLYWOOD,NA,county;accuzip,SUB OF A PORTION OF RANCHO LA BREA E 70 FT OF W 117.61 FT OF N 120 FT OF LOT 1,06037190700,060371907001,8190,8190,2100,Shopping,2100,Retail sales or service,2200,Store or shop building,6000,Developed site with buildings,NA,NA,5547-015-014,00200,LOS ANGELES,NA,NA,NA,11,2020,0,0,0,0,0,0,1988,1994,NA,NA,0,5547-015,5547-NDX,C6A,NA,1101,NA,NA,1994,NA,0,0,NA,NA,NA,NA,00200,000000,2022,2022,0,0000,NA,0000000000,000,S,NA,0,0,0,0,0,0,1,NA,1988,1994,1329270,2280608,28,6,34,T,00000,9,1994,4,1,0991795,0,NA,0,NA,0101,1101,C6A,0,0,1994,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.19268,8397,34.101272,-118.333879,"list(list(c(-118.333762830932, -118.333764750801, -118.333995635888, -118.333995974463, -118.333994049551, -118.33399246815, -118.333762830932, 34.1011082145568, 34.1014379563886, 34.1014364672695, 34.1014364646198, 34.1011067210889, 34.1011067305958, 34.1011082145568)))"
5547015012,HOLLYWOOD KRESS LLC,6608 HOLLYWOOD BLVD,LOS ANGELES,90028-6208,6540,Recreational Athletic & Amusement Facilities,LAC4,1934,0,CURRENT,4641607,1856641,6498248,10400104,NA,3,NA,1675 BROADWAY 20TH FL,"C/O SKP LLP, JILL HAY",01675,NA,BROADWAY,20TH FL,NEW YORK,NY,10019,6608,NA,HOLLYWOOD,NA,county;accuzip,SUB OF A PORTION OF RANCHO LA BREA W 60 FT OF E 137.61 FT OF N 135 FT OF LOT 1,06037190700,060371907001,26182,26182,7000,Leisure,5300,"Amusement, sports, or recreation establishment",3000,Public assembly structures,6000,Developed site with buildings,NA,NA,5547-015-012,00200,LOS ANGELES,NA,NA,NA,65,2020,0,0,0,0,0,0,2013,2013,NA,NA,0,5547-015,5547-NDX,BX,NA,1300,NA,NA,1975,NA,0,0,NA,NA,NA,NA,00200,000000,2022,2022,0,0000,NA,0000000000,000,A,NA,0,0,0,0,0,0,1,NA,2013,2013,1600000,4000000,28,6,34,T,00000,10400104,2013,9,1,1404623,0,NA,0,NA,0101,1300,BX,0,0,1973,0,0,0000,NA,NA,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0000,0,0,0,0,0,0,0,0,0.1858,8097,34.101254,-118.333599,"list(list(c(-118.333498335451, -118.333500497241, -118.333696960976, -118.333698688959, -118.333696767285, -118.333696526301, -118.333694918062, -118.333498335451, 34.1010686989813, 34.1014396604744, 34.1014383936543, 34.1014383820306, 34.1011086402025, 34.1010674222616, 34.1010674318384, 34.1010686989813)))"
